[FPGA sim] port=12347  pass +fpga_id=N to tag output
[FPGA3] RX #23      data=0x01000005 (len=4 B)
[FPGA3] TX #23.0  data=0x03000000
[FPGA3] TX #23.1  data=0x03000001
[FPGA3] TX #23.2  data=0x03000002
[FPGA3] TX #23.3  data=0x03000003
[FPGA3] RX #23      data=0x01000006 (len=4 B)
[FPGA3] TX #23.4  data=0x03000004
[FPGA3] RX #23      data=0x01000007 (len=4 B)
[FPGA3] TX #23.5  data=0x03000005
[FPGA3] RX #23      data=0x02000004 (len=4 B)
[FPGA3] TX #23.6  data=0x03000006
[FPGA3] RX #23      data=0x02000005 (len=4 B)
[FPGA3] TX #23.7  data=0x03000007
[FPGA3] RX #24      data=0x02000006 (len=4 B)
[FPGA3] RX #24      data=0x02000007 (len=4 B)
[FPGA3] RX #24      data=0x02000000 (len=4 B)
[FPGA3] RX #24      data=0x02000001 (len=4 B)
[FPGA3] RX #24      data=0x02000002 (len=4 B)
[FPGA3] RX #24      data=0x02000003 (len=4 B)
[FPGA3] RX #24      data=0x02000004 (len=4 B)
[FPGA3] RX #24      data=0x02000005 (len=4 B)
[FPGA3] RX #24      data=0x02000006 (len=4 B)
[FPGA3] RX #24      data=0x02000007 (len=4 B)
[FPGA3] RX #24      data=0x04000000 (len=4 B)
[FPGA3] TX #24.0  data=0x03000000
[FPGA3] TX #24.1  data=0x03000001
[FPGA3] TX #24.2  data=0x03000002
[FPGA3] RX #24      data=0x04000001 (len=4 B)
[FPGA3] TX #24.3  data=0x03000003
[FPGA3] RX #24      data=0x04000002 (len=4 B)
[FPGA3] TX #24.4  data=0x03000004
[FPGA3] RX #24      data=0x04000003 (len=4 B)
[FPGA3] TX #24.5  data=0x03000005
[FPGA3] RX #24      data=0x04000004 (len=4 B)
[FPGA3] TX #24.6  data=0x03000006
[FPGA3] RX #24      data=0x04000005 (len=4 B)
[FPGA3] TX #24.7  data=0x03000007
[FPGA3] RX #25      data=0x04000006 (len=4 B)
[FPGA3] RX #25      data=0x04000007 (len=4 B)
[FPGA3] RX #25      data=0x01000000 (len=4 B)
[FPGA3] RX #25      data=0x01000001 (len=4 B)
[FPGA3] RX #25      data=0x01000002 (len=4 B)
[FPGA3] RX #25      data=0x01000003 (len=4 B)
[FPGA3] RX #25      data=0x01000004 (len=4 B)
[FPGA3] RX #25      data=0x01000005 (len=4 B)
[FPGA3] RX #25      data=0x01000006 (len=4 B)
[FPGA3] RX #25      data=0x01000007 (len=4 B)
[FPGA3] RX #25      data=0x01000000 (len=4 B)
[FPGA3] TX #25.0  data=0x03000000
[FPGA3] TX #25.1  data=0x03000001
[FPGA3] TX #25.2  data=0x03000002
[FPGA3] RX #25      data=0x01000001 (len=4 B)
[FPGA3] TX #25.3  data=0x03000003
[FPGA3] RX #25      data=0x01000002 (len=4 B)
[FPGA3] TX #25.4  data=0x03000004
[FPGA3] RX #25      data=0x01000003 (len=4 B)
[FPGA3] TX #25.5  data=0x03000005
[FPGA3] RX #25      data=0x02000000 (len=4 B)
[FPGA3] TX #25.6  data=0x03000006
[FPGA3] RX #25      data=0x02000001 (len=4 B)
[FPGA3] TX #25.7  data=0x03000007
[FPGA3] RX #26      data=0x02000002 (len=4 B)
[FPGA3] RX #26      data=0x02000003 (len=4 B)
[FPGA3] RX #26      data=0x02000004 (len=4 B)
[FPGA3] RX #26      data=0x02000005 (len=4 B)
[FPGA3] RX #26      data=0x02000006 (len=4 B)
[FPGA3] RX #26      data=0x02000007 (len=4 B)
[FPGA3] RX #26      data=0x04000000 (len=4 B)
[FPGA3] RX #26      data=0x04000001 (len=4 B)
[FPGA3] RX #26      data=0x04000002 (len=4 B)
[FPGA3] RX #26      data=0x04000003 (len=4 B)
[FPGA3] RX #26      data=0x04000004 (len=4 B)
[FPGA3] TX #26.0  data=0x03000000
[FPGA3] TX #26.1  data=0x03000001
[FPGA3] TX #26.2  data=0x03000002
[FPGA3] TX #26.3  data=0x03000003
[FPGA3] RX #26      data=0x04000005 (len=4 B)
[FPGA3] TX #26.4  data=0x03000004
[FPGA3] RX #26      data=0x04000006 (len=4 B)
[FPGA3] TX #26.5  data=0x03000005
[FPGA3] RX #26      data=0x04000007 (len=4 B)
[FPGA3] TX #26.6  data=0x03000006
[FPGA3] RX #26      data=0x01000004 (len=4 B)
[FPGA3] TX #26.7  data=0x03000007
[FPGA3] RX #27      data=0x01000005 (len=4 B)
[FPGA3] RX #27      data=0x01000006 (len=4 B)
[FPGA3] RX #27      data=0x01000007 (len=4 B)
[FPGA3] RX #27      data=0x02000000 (len=4 B)
[FPGA3] RX #27      data=0x02000001 (len=4 B)
[FPGA3] RX #27      data=0x02000002 (len=4 B)
[FPGA3] RX #27      data=0x02000003 (len=4 B)
[FPGA3] RX #27      data=0x02000004 (len=4 B)
[FPGA3] RX #27      data=0x02000005 (len=4 B)
[FPGA3] RX #27      data=0x02000006 (len=4 B)
[FPGA3] RX #27      data=0x02000007 (len=4 B)
[FPGA3] RX #27      data=0x04000000 (len=4 B)
[FPGA3] TX #27.0  data=0x03000000
[FPGA3] TX #27.1  data=0x03000001
[FPGA3] TX #27.2  data=0x03000002
[FPGA3] TX #27.3  data=0x03000003
[FPGA3] RX #27      data=0x04000001 (len=4 B)
[FPGA3] TX #27.4  data=0x03000004
[FPGA3] RX #27      data=0x04000002 (len=4 B)
[FPGA3] TX #27.5  data=0x03000005
[FPGA3] RX #27      data=0x04000003 (len=4 B)
[FPGA3] TX #27.6  data=0x03000006
[FPGA3] RX #27      data=0x04000004 (len=4 B)
[FPGA3] TX #27.7  data=0x03000007
[FPGA3] RX #28      data=0x04000005 (len=4 B)
[FPGA3] RX #28      data=0x04000006 (len=4 B)
[FPGA3] RX #28      data=0x04000007 (len=4 B)
[FPGA3] RX #28      data=0x01000000 (len=4 B)
[FPGA3] RX #28      data=0x01000001 (len=4 B)
[FPGA3] RX #28      data=0x01000002 (len=4 B)
[FPGA3] RX #28      data=0x01000003 (len=4 B)
[FPGA3] RX #28      data=0x01000004 (len=4 B)
[FPGA3] RX #28      data=0x01000005 (len=4 B)
[FPGA3] RX #28      data=0x01000006 (len=4 B)
[FPGA3] RX #28      data=0x01000007 (len=4 B)
[FPGA3] RX #28      data=0x01000000 (len=4 B)
[FPGA3] TX #28.0  data=0x03000000
[FPGA3] TX #28.1  data=0x03000001
[FPGA3] TX #28.2  data=0x03000002
[FPGA3] TX #28.3  data=0x03000003
[FPGA3] RX #28      data=0x01000001 (len=4 B)
[FPGA3] TX #28.4  data=0x03000004
[FPGA3] RX #28      data=0x01000002 (len=4 B)
[FPGA3] TX #28.5  data=0x03000005
[FPGA3] RX #28      data=0x01000003 (len=4 B)
[FPGA3] TX #28.6  data=0x03000006
[FPGA3] RX #28      data=0x02000000 (len=4 B)
[FPGA3] TX #28.7  data=0x03000007
[FPGA3] RX #29      data=0x02000001 (len=4 B)
[FPGA3] RX #29      data=0x02000002 (len=4 B)
[FPGA3] RX #29      data=0x02000003 (len=4 B)
[FPGA3] RX #29      data=0x02000004 (len=4 B)
[FPGA3] RX #29      data=0x02000005 (len=4 B)
[FPGA3] RX #29      data=0x02000006 (len=4 B)
[FPGA3] RX #29      data=0x02000007 (len=4 B)
[FPGA3] RX #29      data=0x04000000 (len=4 B)
[FPGA3] RX #29      data=0x04000001 (len=4 B)
[FPGA3] RX #29      data=0x04000002 (len=4 B)
[FPGA3] RX #29      data=0x04000003 (len=4 B)
[FPGA3] RX #29      data=0x04000004 (len=4 B)
[FPGA3] TX #29.0  data=0x03000000
[FPGA3] TX #29.1  data=0x03000001
[FPGA3] TX #29.2  data=0x03000002
[FPGA3] TX #29.3  data=0x03000003
[FPGA3] RX #29      data=0x04000005 (len=4 B)
[FPGA3] TX #29.4  data=0x03000004
[FPGA3] RX #29      data=0x04000006 (len=4 B)
[FPGA3] TX #29.5  data=0x03000005
[FPGA3] RX #29      data=0x04000007 (len=4 B)
[FPGA3] TX #29.6  data=0x03000006
[FPGA3] RX #29      data=0x04000000 (len=4 B)
[FPGA3] TX #29.7  data=0x03000007
[FPGA3] RX #30      data=0x04000001 (len=4 B)
[FPGA3] RX #30      data=0x04000002 (len=4 B)
[FPGA3] RX #30      data=0x04000003 (len=4 B)
[FPGA3] RX #30      data=0x04000004 (len=4 B)
[FPGA3] RX #30      data=0x04000005 (len=4 B)
[FPGA3] RX #30      data=0x04000006 (len=4 B)
[FPGA3] RX #30      data=0x01000004 (len=4 B)
[FPGA3] RX #30      data=0x01000005 (len=4 B)
[FPGA3] RX #30      data=0x01000006 (len=4 B)
[FPGA3] RX #30      data=0x01000007 (len=4 B)
[FPGA3] RX #30      data=0x01000000 (len=4 B)
[FPGA3] RX #30      data=0x01000001 (len=4 B)
[FPGA3] TX #30.0  data=0x03000000
[FPGA3] TX #30.1  data=0x03000001
[FPGA3] TX #30.2  data=0x03000002
[FPGA3] TX #30.3  data=0x03000003
[FPGA3] RX #30      data=0x01000002 (len=4 B)
[FPGA3] TX #30.4  data=0x03000004
[FPGA3] RX #30      data=0x01000003 (len=4 B)
[FPGA3] TX #30.5  data=0x03000005
[FPGA3] RX #30      data=0x01000004 (len=4 B)
[FPGA3] TX #30.6  data=0x03000006
[FPGA3] RX #30      data=0x01000005 (len=4 B)
[FPGA3] TX #30.7  data=0x03000007
[FPGA3] RX #31      data=0x01000006 (len=4 B)
[FPGA3] RX #31      data=0x01000007 (len=4 B)
[FPGA3] RX #31      data=0x02000000 (len=4 B)
[FPGA3] RX #31      data=0x02000001 (len=4 B)
[FPGA3] RX #31      data=0x02000002 (len=4 B)
[FPGA3] RX #31      data=0x02000003 (len=4 B)
[FPGA3] RX #31      data=0x02000004 (len=4 B)
[FPGA3] RX #31      data=0x02000005 (len=4 B)
[FPGA3] RX #31      data=0x02000006 (len=4 B)
[FPGA3] RX #31      data=0x02000007 (len=4 B)
[FPGA3] RX #31      data=0x04000007 (len=4 B)
[FPGA3] TX #31.0  data=0x03000000
[FPGA3] TX #31.1  data=0x03000001
[FPGA3] TX #31.2  data=0x03000002
[FPGA3] RX #31      data=0x02000000 (len=4 B)
[FPGA3] TX #31.3  data=0x03000003
[FPGA3] RX #31      data=0x02000001 (len=4 B)
[FPGA3] TX #31.4  data=0x03000004
[FPGA3] RX #31      data=0x02000002 (len=4 B)
[FPGA3] TX #31.5  data=0x03000005
[FPGA3] RX #31      data=0x02000003 (len=4 B)
[FPGA3] TX #31.6  data=0x03000006
[FPGA3] RX #31      data=0x02000004 (len=4 B)
[FPGA3] TX #31.7  data=0x03000007
[FPGA3] RX #32      data=0x02000005 (len=4 B)
[FPGA3] RX #32      data=0x04000000 (len=4 B)
[FPGA3] RX #32      data=0x04000001 (len=4 B)
[FPGA3] RX #32      data=0x04000002 (len=4 B)
[FPGA3] RX #32      data=0x04000003 (len=4 B)
[FPGA3] RX #32      data=0x04000004 (len=4 B)
[FPGA3] RX #32      data=0x04000005 (len=4 B)
[FPGA3] RX #32      data=0x04000006 (len=4 B)
[FPGA3] RX #32      data=0x04000007 (len=4 B)
[FPGA3] RX #32      data=0x01000000 (len=4 B)
[FPGA3] RX #32      data=0x01000001 (len=4 B)
[FPGA3] TX #32.0  data=0x03000000
[FPGA3] TX #32.1  data=0x03000001
[FPGA3] TX #32.2  data=0x03000002
[FPGA3] RX #32      data=0x01000002 (len=4 B)
[FPGA3] TX #32.3  data=0x03000003
[FPGA3] RX #32      data=0x01000003 (len=4 B)
[FPGA3] TX #32.4  data=0x03000004
[FPGA3] RX #32      data=0x01000004 (len=4 B)
[FPGA3] TX #32.5  data=0x03000005
[FPGA3] RX #32      data=0x01000005 (len=4 B)
[FPGA3] TX #32.6  data=0x03000006
[FPGA3] RX #32      data=0x01000006 (len=4 B)
[FPGA3] TX #32.7  data=0x03000007
[FPGA3] RX #33      data=0x01000007 (len=4 B)
[FPGA3] RX #33      data=0x02000006 (len=4 B)
[FPGA3] RX #33      data=0x02000007 (len=4 B)
[FPGA3] RX #33      data=0x02000000 (len=4 B)
[FPGA3] RX #33      data=0x02000001 (len=4 B)
[FPGA3] RX #33      data=0x02000002 (len=4 B)
[FPGA3] RX #33      data=0x02000003 (len=4 B)
[FPGA3] RX #33      data=0x04000000 (len=4 B)
[FPGA3] RX #33      data=0x04000001 (len=4 B)
[FPGA3] RX #33      data=0x04000002 (len=4 B)
[FPGA3] RX #33      data=0x04000003 (len=4 B)
[FPGA3] TX #33.0  data=0x03000000
[FPGA3] TX #33.1  data=0x03000001
[FPGA3] TX #33.2  data=0x03000002
[FPGA3] TX #33.3  data=0x03000003
[FPGA3] RX #33      data=0x04000004 (len=4 B)
[FPGA3] TX #33.4  data=0x03000004
[FPGA3] RX #33      data=0x04000005 (len=4 B)
[FPGA3] TX #33.5  data=0x03000005
[FPGA3] RX #33      data=0x04000006 (len=4 B)
[FPGA3] TX #33.6  data=0x03000006
[FPGA3] RX #33      data=0x04000007 (len=4 B)
[FPGA3] TX #33.7  data=0x03000007
[FPGA3] RX #34      data=0x01000000 (len=4 B)
[FPGA3] RX #34      data=0x01000001 (len=4 B)
[FPGA3] RX #34      data=0x01000002 (len=4 B)
[FPGA3] RX #34      data=0x01000003 (len=4 B)
[FPGA3] RX #34      data=0x01000004 (len=4 B)
[FPGA3] RX #34      data=0x01000005 (len=4 B)
[FPGA3] RX #34      data=0x01000006 (len=4 B)
[FPGA3] RX #34      data=0x01000007 (len=4 B)
[FPGA3] RX #34      data=0x02000004 (len=4 B)
[FPGA3] RX #34      data=0x02000005 (len=4 B)
[FPGA3] RX #34      data=0x02000006 (len=4 B)
[FPGA3] RX #34      data=0x02000007 (len=4 B)
[FPGA3] TX #34.0  data=0x03000000
[FPGA3] TX #34.1  data=0x03000001
[FPGA3] TX #34.2  data=0x03000002
[FPGA3] TX #34.3  data=0x03000003
[FPGA3] RX #34      data=0x02000000 (len=4 B)
[FPGA3] TX #34.4  data=0x03000004
[FPGA3] RX #34      data=0x02000001 (len=4 B)
[FPGA3] TX #34.5  data=0x03000005
[FPGA3] RX #34      data=0x02000002 (len=4 B)
[FPGA3] TX #34.6  data=0x03000006
[FPGA3] RX #34      data=0x02000003 (len=4 B)
[FPGA3] TX #34.7  data=0x03000007
[FPGA3] RX #35      data=0x02000004 (len=4 B)
[FPGA3] RX #35      data=0x02000005 (len=4 B)
[FPGA3] RX #35      data=0x02000006 (len=4 B)
[FPGA3] RX #35      data=0x02000007 (len=4 B)
[FPGA3] RX #35      data=0x04000000 (len=4 B)
[FPGA3] RX #35      data=0x04000001 (len=4 B)
[FPGA3] RX #35      data=0x04000002 (len=4 B)
[FPGA3] RX #35      data=0x04000003 (len=4 B)
[FPGA3] RX #35      data=0x04000004 (len=4 B)
[FPGA3] RX #35      data=0x04000005 (len=4 B)
[FPGA3] RX #35      data=0x04000006 (len=4 B)
[FPGA3] RX #35      data=0x04000007 (len=4 B)
[FPGA3] TX #35.0  data=0x03000000
[FPGA3] TX #35.1  data=0x03000001
[FPGA3] TX #35.2  data=0x03000002
[FPGA3] TX #35.3  data=0x03000003
[FPGA3] RX #35      data=0x01000000 (len=4 B)
[FPGA3] TX #35.4  data=0x03000004
[FPGA3] RX #35      data=0x01000001 (len=4 B)
[FPGA3] TX #35.5  data=0x03000005
[FPGA3] RX #35      data=0x01000002 (len=4 B)
[FPGA3] TX #35.6  data=0x03000006
[FPGA3] RX #35      data=0x01000003 (len=4 B)
[FPGA3] TX #35.7  data=0x03000007
[FPGA3] RX #36      data=0x01000004 (len=4 B)
[FPGA3] RX #36      data=0x01000005 (len=4 B)
[FPGA3] RX #36      data=0x01000006 (len=4 B)
[FPGA3] RX #36      data=0x01000007 (len=4 B)
[FPGA3] RX #36      data=0x02000000 (len=4 B)
[FPGA3] RX #36      data=0x02000001 (len=4 B)
[FPGA3] RX #36      data=0x02000002 (len=4 B)
[FPGA3] RX #36      data=0x02000003 (len=4 B)
[FPGA3] RX #36      data=0x04000000 (len=4 B)
[FPGA3] RX #36      data=0x04000001 (len=4 B)
[FPGA3] RX #36      data=0x04000002 (len=4 B)
[FPGA3] RX #36      data=0x04000003 (len=4 B)
[FPGA3] TX #36.0  data=0x03000000
[FPGA3] TX #36.1  data=0x03000001
[FPGA3] TX #36.2  data=0x03000002
[FPGA3] TX #36.3  data=0x03000003
[FPGA3] RX #36      data=0x04000004 (len=4 B)
[FPGA3] TX #36.4  data=0x03000004
[FPGA3] RX #36      data=0x04000005 (len=4 B)
[FPGA3] TX #36.5  data=0x03000005
[FPGA3] RX #36      data=0x04000006 (len=4 B)
[FPGA3] TX #36.6  data=0x03000006
[FPGA3] RX #36      data=0x04000007 (len=4 B)
[FPGA3] TX #36.7  data=0x03000007
[FPGA3] RX #37      data=0x01000000 (len=4 B)
[FPGA3] RX #37      data=0x01000001 (len=4 B)
[FPGA3] RX #37      data=0x01000002 (len=4 B)
[FPGA3] RX #37      data=0x01000003 (len=4 B)
[FPGA3] RX #37      data=0x01000004 (len=4 B)
[FPGA3] RX #37      data=0x01000005 (len=4 B)
[FPGA3] RX #37      data=0x01000006 (len=4 B)
[FPGA3] RX #37      data=0x01000007 (len=4 B)
[FPGA3] RX #37      data=0x02000004 (len=4 B)
[FPGA3] RX #37      data=0x02000005 (len=4 B)
[FPGA3] RX #37      data=0x02000006 (len=4 B)
[FPGA3] TX #37.0  data=0x03000000
[FPGA3] TX #37.1  data=0x03000001
[FPGA3] TX #37.2  data=0x03000002
[FPGA3] RX #37      data=0x02000007 (len=4 B)
[FPGA3] TX #37.3  data=0x03000003
[FPGA3] RX #37      data=0x02000000 (len=4 B)
[FPGA3] TX #37.4  data=0x03000004
[FPGA3] RX #37      data=0x02000001 (len=4 B)
[FPGA3] TX #37.5  data=0x03000005
[FPGA3] RX #37      data=0x02000002 (len=4 B)
[FPGA3] TX #37.6  data=0x03000006
[FPGA3] RX #37      data=0x02000003 (len=4 B)
[FPGA3] TX #37.7  data=0x03000007
[FPGA3] RX #38      data=0x02000004 (len=4 B)
[FPGA3] RX #38      data=0x02000005 (len=4 B)
[FPGA3] RX #38      data=0x02000006 (len=4 B)
[FPGA3] RX #38      data=0x04000000 (len=4 B)
[FPGA3] RX #38      data=0x04000001 (len=4 B)
[FPGA3] RX #38      data=0x04000002 (len=4 B)
[FPGA3] RX #38      data=0x04000003 (len=4 B)
[FPGA3] RX #38      data=0x04000004 (len=4 B)
[FPGA3] RX #38      data=0x04000005 (len=4 B)
[FPGA3] RX #38      data=0x04000006 (len=4 B)
[FPGA3] RX #38      data=0x04000007 (len=4 B)
[FPGA3] TX #38.0  data=0x03000000
[FPGA3] TX #38.1  data=0x03000001
[FPGA3] TX #38.2  data=0x03000002
[FPGA3] RX #38      data=0x01000000 (len=4 B)
[FPGA3] TX #38.3  data=0x03000003
[FPGA3] RX #38      data=0x01000001 (len=4 B)
[FPGA3] TX #38.4  data=0x03000004
[FPGA3] RX #38      data=0x01000002 (len=4 B)
[FPGA3] TX #38.5  data=0x03000005
[FPGA3] RX #38      data=0x01000003 (len=4 B)
[FPGA3] TX #38.6  data=0x03000006
[FPGA3] RX #38      data=0x01000004 (len=4 B)
[FPGA3] TX #38.7  data=0x03000007
[FPGA3] RX #39      data=0x01000005 (len=4 B)
[FPGA3] RX #39      data=0x01000006 (len=4 B)
[FPGA3] RX #39      data=0x01000007 (len=4 B)
[FPGA3] RX #39      data=0x01000000 (len=4 B)
[FPGA3] RX #39      data=0x01000001 (len=4 B)
[FPGA3] RX #39      data=0x01000002 (len=4 B)
[FPGA3] RX #39      data=0x01000003 (len=4 B)
[FPGA3] RX #39      data=0x01000004 (len=4 B)
[FPGA3] RX #39      data=0x01000005 (len=4 B)
[FPGA3] RX #39      data=0x01000006 (len=4 B)
[FPGA3] RX #39      data=0x01000007 (len=4 B)
[FPGA3] TX #39.0  data=0x03000000
[FPGA3] TX #39.1  data=0x03000001
[FPGA3] TX #39.2  data=0x03000002
[FPGA3] RX #39      data=0x02000007 (len=4 B)
[FPGA3] TX #39.3  data=0x03000003
[FPGA3] RX #39      data=0x02000000 (len=4 B)
[FPGA3] TX #39.4  data=0x03000004
[FPGA3] RX #39      data=0x02000001 (len=4 B)
[FPGA3] TX #39.5  data=0x03000005
[FPGA3] RX #39      data=0x02000002 (len=4 B)
[FPGA3] TX #39.6  data=0x03000006
[FPGA3] RX #39      data=0x02000003 (len=4 B)
[FPGA3] TX #39.7  data=0x03000007
[FPGA3] RX #40      data=0x02000004 (len=4 B)
[FPGA3] RX #40      data=0x02000005 (len=4 B)
[FPGA3] RX #40      data=0x02000006 (len=4 B)
[FPGA3] RX #40      data=0x02000007 (len=4 B)
[FPGA3] RX #40      data=0x04000000 (len=4 B)
[FPGA3] RX #40      data=0x04000001 (len=4 B)
[FPGA3] RX #40      data=0x04000002 (len=4 B)
[FPGA3] RX #40      data=0x04000003 (len=4 B)
[FPGA3] RX #40      data=0x04000004 (len=4 B)
[FPGA3] RX #40      data=0x04000005 (len=4 B)
[FPGA3] RX #40      data=0x04000006 (len=4 B)
[FPGA3] TX #40.0  data=0x03000000
[FPGA3] TX #40.1  data=0x03000001
[FPGA3] TX #40.2  data=0x03000002
[FPGA3] TX #40.3  data=0x03000003
[FPGA3] RX #40      data=0x04000007 (len=4 B)
[FPGA3] TX #40.4  data=0x03000004
[FPGA3] RX #40      data=0x04000000 (len=4 B)
[FPGA3] TX #40.5  data=0x03000005
[FPGA3] RX #40      data=0x04000001 (len=4 B)
[FPGA3] TX #40.6  data=0x03000006
[FPGA3] RX #40      data=0x04000002 (len=4 B)
[FPGA3] TX #40.7  data=0x03000007
[FPGA3] RX #41      data=0x04000003 (len=4 B)
[FPGA3] RX #41      data=0x04000004 (len=4 B)
[FPGA3] RX #41      data=0x04000005 (len=4 B)
[FPGA3] RX #41      data=0x04000006 (len=4 B)
[FPGA3] RX #41      data=0x02000000 (len=4 B)
[FPGA3] RX #41      data=0x02000001 (len=4 B)
[FPGA3] RX #41      data=0x02000002 (len=4 B)
[FPGA3] RX #41      data=0x02000003 (len=4 B)
[FPGA3] RX #41      data=0x02000004 (len=4 B)
[FPGA3] RX #41      data=0x02000005 (len=4 B)
[FPGA3] RX #41      data=0x02000006 (len=4 B)
[FPGA3] RX #41      data=0x02000007 (len=4 B)
[FPGA3] TX #41.0  data=0x03000000
[FPGA3] TX #41.1  data=0x03000001
[FPGA3] TX #41.2  data=0x03000002
[FPGA3] TX #41.3  data=0x03000003
[FPGA3] RX #41      data=0x01000000 (len=4 B)
[FPGA3] TX #41.4  data=0x03000004
[FPGA3] RX #41      data=0x01000001 (len=4 B)
[FPGA3] TX #41.5  data=0x03000005
[FPGA3] RX #41      data=0x01000002 (len=4 B)
[FPGA3] TX #41.6  data=0x03000006
[FPGA3] RX #41      data=0x01000003 (len=4 B)
[FPGA3] TX #41.7  data=0x03000007
[FPGA3] RX #42      data=0x01000004 (len=4 B)
[FPGA3] RX #42      data=0x01000005 (len=4 B)
[FPGA3] RX #42      data=0x01000006 (len=4 B)
[FPGA3] RX #42      data=0x01000007 (len=4 B)
[FPGA3] RX #42      data=0x04000007 (len=4 B)
[FPGA3] RX #42      data=0x04000000 (len=4 B)
[FPGA3] RX #42      data=0x04000001 (len=4 B)
[FPGA3] RX #42      data=0x04000002 (len=4 B)
[FPGA3] RX #42      data=0x04000003 (len=4 B)
[FPGA3] RX #42      data=0x04000004 (len=4 B)
[FPGA3] RX #42      data=0x04000005 (len=4 B)
[FPGA3] RX #42      data=0x04000006 (len=4 B)
[FPGA3] TX #42.0  data=0x03000000
[FPGA3] TX #42.1  data=0x03000001
[FPGA3] TX #42.2  data=0x03000002
[FPGA3] TX #42.3  data=0x03000003
[FPGA3] RX #42      data=0x02000000 (len=4 B)
[FPGA3] TX #42.4  data=0x03000004
[FPGA3] RX #42      data=0x02000001 (len=4 B)
[FPGA3] TX #42.5  data=0x03000005
[FPGA3] RX #42      data=0x02000002 (len=4 B)
[FPGA3] TX #42.6  data=0x03000006
[FPGA3] RX #42      data=0x02000003 (len=4 B)
[FPGA3] TX #42.7  data=0x03000007
[FPGA3] RX #43      data=0x02000004 (len=4 B)
[FPGA3] RX #43      data=0x02000005 (len=4 B)
[FPGA3] RX #43      data=0x02000006 (len=4 B)
[FPGA3] RX #43      data=0x02000007 (len=4 B)
[FPGA3] RX #43      data=0x01000000 (len=4 B)
[FPGA3] RX #43      data=0x01000001 (len=4 B)
[FPGA3] RX #43      data=0x01000002 (len=4 B)
[FPGA3] RX #43      data=0x01000003 (len=4 B)
[FPGA3] RX #43      data=0x01000004 (len=4 B)
[FPGA3] RX #43      data=0x01000005 (len=4 B)
[FPGA3] RX #43      data=0x01000006 (len=4 B)
[FPGA3] RX #43      data=0x01000007 (len=4 B)
[FPGA3] TX #43.0  data=0x03000000
[FPGA3] TX #43.1  data=0x03000001
[FPGA3] TX #43.2  data=0x03000002
[FPGA3] TX #43.3  data=0x03000003
[FPGA3] RX #43      data=0x01000000 (len=4 B)
[FPGA3] TX #43.4  data=0x03000004
[FPGA3] RX #43      data=0x01000001 (len=4 B)
[FPGA3] TX #43.5  data=0x03000005
[FPGA3] RX #43      data=0x01000002 (len=4 B)
[FPGA3] TX #43.6  data=0x03000006
[FPGA3] RX #43      data=0x01000003 (len=4 B)
[FPGA3] TX #43.7  data=0x03000007
[FPGA3] RX #44      data=0x01000004 (len=4 B)
[FPGA3] RX #44      data=0x01000005 (len=4 B)
[FPGA3] RX #44      data=0x01000006 (len=4 B)
[FPGA3] RX #44      data=0x01000007 (len=4 B)
[FPGA3] RX #44      data=0x04000007 (len=4 B)
[FPGA3] RX #44      data=0x04000000 (len=4 B)
[FPGA3] RX #44      data=0x04000001 (len=4 B)
[FPGA3] RX #44      data=0x04000002 (len=4 B)
[FPGA3] RX #44      data=0x04000003 (len=4 B)
[FPGA3] RX #44      data=0x04000004 (len=4 B)
[FPGA3] RX #44      data=0x04000005 (len=4 B)
[FPGA3] TX #44.0  data=0x03000000
[FPGA3] TX #44.1  data=0x03000001
[FPGA3] TX #44.2  data=0x03000002
[FPGA3] RX #44      data=0x04000006 (len=4 B)
[FPGA3] TX #44.3  data=0x03000003
[FPGA3] RX #44      data=0x04000007 (len=4 B)
[FPGA3] TX #44.4  data=0x03000004
[FPGA3] RX #44      data=0x02000000 (len=4 B)
[FPGA3] TX #44.5  data=0x03000005
[FPGA3] RX #44      data=0x02000001 (len=4 B)
[FPGA3] TX #44.6  data=0x03000006
[FPGA3] RX #44      data=0x02000002 (len=4 B)
[FPGA3] TX #44.7  data=0x03000007
[FPGA3] RX #45      data=0x02000003 (len=4 B)
[FPGA3] RX #45      data=0x02000004 (len=4 B)
[FPGA3] RX #45      data=0x02000005 (len=4 B)
[FPGA3] RX #45      data=0x02000006 (len=4 B)
[FPGA3] RX #45      data=0x02000007 (len=4 B)
[FPGA3] RX #45      data=0x02000000 (len=4 B)
[FPGA3] RX #45      data=0x02000001 (len=4 B)
[FPGA3] RX #45      data=0x02000002 (len=4 B)
[FPGA3] RX #45      data=0x02000003 (len=4 B)
[FPGA3] RX #45      data=0x01000000 (len=4 B)
[FPGA3] RX #45      data=0x01000001 (len=4 B)
[FPGA3] TX #45.0  data=0x03000000
[FPGA3] TX #45.1  data=0x03000001
[FPGA3] TX #45.2  data=0x03000002
[FPGA3] RX #45      data=0x01000002 (len=4 B)
[FPGA3] TX #45.3  data=0x03000003
[FPGA3] RX #45      data=0x01000003 (len=4 B)
[FPGA3] TX #45.4  data=0x03000004
[FPGA3] RX #45      data=0x01000004 (len=4 B)
[FPGA3] TX #45.5  data=0x03000005
[FPGA3] RX #45      data=0x01000005 (len=4 B)
[FPGA3] TX #45.6  data=0x03000006
[FPGA3] RX #45      data=0x01000006 (len=4 B)
[FPGA3] TX #45.7  data=0x03000007
